"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"70273026451","2020-05-11T22:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","36","44","0.00",,,,"73","29.95","BKN:07 40 BKN:07 55","29.81","10.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/20 22:53:02 METAR PANC 120753Z 00000KT 10SM BKN040 BKN055 07/02 A2995 RMK AO2 SLP143 T00670022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T23:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","36","45","0.00",,"-0.00","3","71","29.96","BKN:07 43","29.82","10.00","41","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/11/20 23:53:02 METAR PANC 120853Z 15003KT 10SM BKN043 07/02 A2996 RMK AO2 SLP145 T00720022 401390044 53000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T23:59:00","SOD  ","6",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,"37","49","72","29.92","29.77","42","7.1","0","2.6","16","57","40","140","31","0.00","0","0.0","260","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1239 24 HR MIN TEMP (F):40 24 HR MIN TEMP TIME (LST):0508 AVERAGE STATION PRESSURE:29.770 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:1054 PEAK WIND SPEED (MPH):31  PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):1103  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1412 AVERAGE WIND SPEED (MPH):7.1  24 HR AVG TEMP (F):49 HEATING DEGREE DAYS:16  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0421","2133",,"2006-06-01"
"70273026451","2020-05-12T00:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","36","45","0.00",,,,"71","29.96","FEW:02 20 BKN:07 45","29.82","10.00","41","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 00:53:02 METAR PANC 120953Z 18003KT 10SM FEW020 BKN045 07/02 A2996 RMK AO2 SLP145 T00720022 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T01:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","35","45","0.00",,,,"68","29.95","FEW:02 20 BKN:07 45","29.81","10.00","41","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 01:53:02 METAR PANC 121053Z 18004KT 10SM FEW020 BKN045 07/02 A2995 RMK AO2 SLP141 T00720017 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T02:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","35","44","0.00",,"+0.01","8","71","29.94","OVC:08 48","29.80","10.00","40","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/12/20 02:53:02 METAR PANC 121153Z 19003KT 10SM OVC048 07/02 A2994 RMK AO2 SLP140 T00670017 10072 20067 58005 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T03:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","44",,,"+0.01","8","71","29.94","41","29.77","9.94","40","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07470273 32666 81903 10067 20017 30081 40140 58005 91153 333 20067 555 91212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T03:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","35","44","0.00",,,,"71","29.95","BKN:07 48 BKN:07 65","29.80","10.00","40","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 03:53:02 METAR PANC 121253Z 20003KT 10SM BKN048 BKN065 07/02 A2994 RMK AO2 SLP141 T00670017 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T04:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","36","44","0.00",,,,"73","29.94","BKN:07 47 BKN:07 65","29.80","10.00","40","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 04:53:02 METAR PANC 121353Z 23005KT 10SM BKN047 BKN065 07/02 A2994 RMK AO2 SLP140 T00670022 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T05:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","36","44","0.00",,"+0.00","5","73","29.95","BKN:07 48 BKN:07 65","29.80","10.00","40","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/12/20 05:53:02 METAR PANC 121453Z 25004KT 10SM BKN048 BKN065 07/02 A2994 RMK AO2 SLP141 T00670022 55000 (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T06:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","37","44","0.00",,,,"76","29.94","BKN:07 48 BKN:07 65","29.80","10.00","41","270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 06:53:02 METAR PANC 121553Z 27005KT 10SM BKN048 BKN065 07/03 A2994 RMK AO2 SLP139 T00670028 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T07:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","37","44","0.00",,,,"76","29.93","OVC:08 55","29.79","10.00","41","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/12/20 07:53:02 METAR PANC 121653Z VRB06KT 10SM OVC055 07/03 A2993 RMK AO2 SLP137 T00670028 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T08:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","37","46","0.00",,"+0.02","7","71","29.93","FEW:02 14 FEW:02 30 OVC:08 60","29.78","10.00","42","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/12/20 08:53:02 METAR PANC 121753Z VRB04KT 10SM FEW014 FEW030 OVC060 08/03 A2992 RMK AO2 SLP134 T00780028 10078 20056 57006 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T09:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","46",,,"+0.02","7","71","29.93","15","29.75","9.94","42",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32466 8//04 10078 20028 30074 40134 57006 91753 333 10078 20056 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T09:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","38","48","0.00",,,,"68","29.91","FEW:02 30 BKN:07 48","29.77","10.00","43","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 09:53:02 METAR PANC 121853Z 30006KT 10SM FEW030 BKN048 09/03 A2991 RMK AO2 SLP130 T00890033 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T10:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","37","48","0.00",,,,"66","29.91","OVC:08 49","29.77","10.00","43","270",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/12/20 10:53:02 METAR PANC 121953Z 27007KT 10SM OVC049 09/03 A2991 RMK AO2 SLP129 T00890028 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T11:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","38","48","0.00",,"+0.03","8","68","29.90","FEW:02 35 SCT:04 55","29.76","10.00","43","VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/12/20 11:53:02 METAR PANC 122053Z 28007KT 10SM FEW035 SCT055 09/03 A2990 RMK AO2 SLP124 T00890033 58009 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T12:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","37","50","0.00",,,,"61","29.88","FEW:02 41 SCT:04 55","29.74","10.00","44","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 12:53:02 METAR PANC 122153Z 30006KT 10SM FEW041 SCT055 10/03 A2988 RMK AO2 SLP119 T01000028 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T13:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","36","53","0.00",,,,"52","29.87","FEW:02 40 SCT:04 200","29.72","10.00","45","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 13:53:02 METAR PANC 122253Z VRB05KT 10SM FEW040 SCT200 12/02 A2986 RMK AO2 SLP114 T01170022 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T14:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","37","53","0.00",,"+0.05","8","55","29.85","FEW:02 50 SCT:04 250","29.70","10.00","46","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/12/20 14:53:02 METAR PANC 122353Z 26006KT 10SM FEW050 SCT250 12/03 A2984 RMK AO2 SLP107 T01170028 10128 20078 58018 (EZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T15:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","53",,,"+0.05","8","55","29.85","57","29.67","9.94","46","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32766 42606 10117 20028 30047 40107 58018 92353 333 10128 20067 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T15:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","37","55","0.00",,,,"51","29.83","FEW:02 60 SCT:04 250","29.69","10.00","47","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 15:53:01 METAR PANC 130053Z 26005KT 10SM FEW060 SCT250 13/03 A2983 RMK AO2 SLP101 T01280028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T16:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","39","56","0.00",,,,"53","29.82","FEW:02 60 SCT:04 250","29.68","10.00","48","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 16:53:01 METAR PANC 130153Z 29007KT 10SM FEW060 SCT250 13/04 A2982 RMK AO2 SLP097 T01330039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T17:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","36","56","0.00",,"+0.04","6","47","29.80","FEW:02 60 FEW:02 250","29.66","10.00","47","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 17:53:01 METAR PANC 130253Z 26006KT 10SM FEW060 FEW250 13/02 A2980 RMK AO2 SLP093 T01330022 56014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T18:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","35","54","0.00",,,,"49","29.78","FEW:02 60 FEW:02 250","29.64","10.00","45","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 18:53:02 METAR PANC 130353Z 25008KT 10SM FEW060 FEW250 12/02 A2978 RMK AO2 SLP086 T01220017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T19:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","33","52","0.00",,,,"49","29.77","FEW:02 60 FEW:02 250","29.63","10.00","44","250",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 19:53:02 METAR PANC 130453Z 25009KT 10SM FEW060 FEW250 11/01 A2977 RMK AO2 SLP082 T01110006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T20:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","32","50","0.00",,"+0.04","6","50","29.77","FEW:02 60 FEW:02 250","29.63","10.00","42","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/12/20 20:53:02 METAR PANC 130553Z 22008KT 10SM FEW060 FEW250 10/00 A2977 RMK AO2 SLP081 T01000000 10139 20100 56012","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T21:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","50",,,"+0.04","6","50","29.77","57","29.60","9.94","42","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32766 22208 10100 20000 30023 40081 56012 90553 333 10139 20067 555 91306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T21:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","32","48","0.00",,,,"54","29.76","FEW:02 90 FEW:02 250","29.62","10.00","41","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 21:53:02 METAR PANC 130653Z 22010KT 10SM FEW090 FEW250 09/00 A2976 RMK AO2 SLP078 T00890000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T22:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","33","47","0.00",,,,"59","29.76","FEW:02 55 FEW:02 90 SCT:04 250","29.62","10.00","41","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/12/20 22:53:02 METAR PANC 130753Z 19007KT 10SM FEW055 FEW090 SCT250 08/01 A2976 RMK AO2 SLP077 T00830006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T23:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","33","47","0.00",,"+0.02","8","59","29.75","FEW:02 90 FEW:02 250","29.60","10.00","41","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/12/20 23:53:02 METAR PANC 130853Z 18008KT 10SM FEW090 FEW250 08/01 A2974 RMK AO2 SLP073 T00830006 401390056 58007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-12T23:59:00","SOD  ","6",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,"36","50","62","29.87","29.72","43","6.8","0","3.3","15","57","42","210","25","0.00","0","0.0","220","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1748 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):0420 AVERAGE STATION PRESSURE:29.725 MINIMUM SEA LEVEL PRESSURE:29.75 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):25  PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):2125  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):2126 AVERAGE WIND SPEED (MPH):6.8  24 HR AVG TEMP (F):50 HEATING DEGREE DAYS:15  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0418","2136",,"2006-06-01"
